"eta","replication","source","seed","source_label","method","RMSE","MAE","Coverage95","Width95","CalibrationMAE","CRPS","NLPD","RMSE_reference","delta_RMSE"
0.001,11,"spike",21261387,"Hidden narrow spike","RBF",0.0439714585444732,0.0104487931774052,0.933372992266508,0.0900679622278308,0.135084399167162,0.0128036016792595,-0.561271577479339,0.0454200132059633,-0.0014485546614901
0.001,11,"spike",21261387,"Hidden narrow spike","Matern 0.5",0.0454200132059633,0.0100262906711127,0.969660916121356,0.157188232917137,0.155544690660321,0.0152775947308885,-1.63929851650434,0.0454200132059633,0
0.001,11,"spike",21261387,"Hidden narrow spike","Matern 1.5",0.044257647466048,0.0103364670427089,0.957168352171327,0.119703210042897,0.141040675193337,0.0138323497020622,-1.42915268058052,0.0454200132059633,-0.00116236573991529
0.001,11,"spike",21261387,"Hidden narrow spike","Matern 2.5",0.0440903219249495,0.0103706551309691,0.94883997620464,0.108594216145994,0.136645969660916,0.0134356151748487,-1.23581761991906,0.0454200132059633,-0.0013296912810138
0.001,12,"dipole",21361387,"Positive-negative dipole","RBF",0.0347075505124217,0.0167886112922994,0.96192742415229,0.193119706013361,0.122599271267103,0.0188322980293925,-1.45744764080027,0.0404405531590524,-0.0057330026466307
0.001,12,"dipole",21361387,"Positive-negative dipole","Matern 0.5",0.0404405531590524,0.016571448092087,0.990481856038073,0.475981947154314,0.177155339083879,0.0330845739059913,-1.13400088400763,0.0404405531590524,0
0.001,12,"dipole",21361387,"Positive-negative dipole","Matern 1.5",0.0328913382179828,0.0139051591292244,0.980963712076145,0.302196658054713,0.167814173111243,0.0227489676157032,-1.53836896931312,0.0404405531590524,-0.0075492149410696
0.001,12,"dipole",21361387,"Positive-negative dipole","Matern 2.5",0.0328003010560628,0.0143039221833398,0.979773944080904,0.257445066648768,0.156065214158239,0.0206670717483609,-1.62641228034545,0.0404405531590524,-0.0076402521029896
0.001,12,"edge",21361387,"Moving-edge source","RBF",0.188722984293778,0.123826441727352,0.714455681142177,0.268913502644844,0.209519259369423,0.102403408993679,4.51063692995286,0.168359621028885,0.020363363264893
0.001,12,"edge",21361387,"Moving-edge source","Matern 0.5",0.168359621028885,0.0986152289330689,0.899464604402142,0.577769417423463,0.0961046252230815,0.0835537145168595,-0.361316959467682,0.168359621028885,0
0.001,12,"edge",21361387,"Moving-edge source","Matern 1.5",0.177791281648352,0.109222129544784,0.808447352766211,0.340524509284599,0.0911373438429506,0.089377973543279,0.898466439922992,0.168359621028885,0.00943166061946701
0.001,12,"edge",21361387,"Moving-edge source","Matern 2.5",0.181642434996153,0.114060471414784,0.784651992861392,0.301584967758719,0.132704863176681,0.0936256933896865,1.96719229687486,0.168359621028885,0.013282813967268
0.001,12,"mixture",21361387,"Broad plus sharp source","RBF",0.0629837604445558,0.0234312441987644,0.896490184414039,0.105758763842115,0.0834633402736466,0.0210563198256142,2.4419677722012,0.0484143656867064,0.0145693947578494
0.001,12,"mixture",21361387,"Broad plus sharp source","Matern 0.5",0.0484143656867064,0.0190543668883339,0.984533016061868,0.279293426423431,0.162729402141582,0.0233668747529279,-1.44119411119847,0.0484143656867064,0
0.001,12,"mixture",21361387,"Broad plus sharp source","Matern 1.5",0.0554284781710813,0.0200545075439283,0.940511600237954,0.153353899386777,0.120807183224271,0.0198166058721645,-0.860075072701979,0.0484143656867064,0.0070141124843749
0.001,12,"mixture",21361387,"Broad plus sharp source","Matern 2.5",0.0583870139462161,0.021058256596627,0.930993456276026,0.130412082452322,0.10652996728138,0.0199715494834947,-0.0385043458376166,0.0484143656867064,0.0099726482595097
0.001,12,"ring",21361387,"Ring-shaped source","RBF",0.161347814700346,0.102883792426906,0.694824509220702,0.282252231670924,0.169959473527662,0.0890070206460826,2.37567129559658,0.159305631625389,0.00204218307495702
0.001,12,"ring",21361387,"Ring-shaped source","Matern 0.5",0.159305631625389,0.0970493305768046,0.892325996430696,0.56570856582114,0.0634603658536585,0.0836968708645949,-0.353390899046059,0.159305631625389,0
0.001,12,"ring",21361387,"Ring-shaped source","Matern 1.5",0.158849547312733,0.0990636421424645,0.777513384889946,0.383624396740543,0.114248587150506,0.0844639285005014,0.256797869829404,0.159305631625389,-0.00045608431265598
0.001,12,"ring",21361387,"Ring-shaped source","Matern 2.5",0.159626647397255,0.100232767866948,0.741820345032719,0.341595217715749,0.136854179060083,0.0858361215891849,0.758350734309539,0.159305631625389,0.000321015771865996
0.001,12,"sine",21361387,"Sine-cosine source","RBF",0.0437080086609301,0.0319495562630873,0.229625223081499,0.0272306312866149,0.624302126710292,0.0288067528683056,27.1694222930252,0.0561603322575786,-0.0124523235966485
0.001,12,"sine",21361387,"Sine-cosine source","Matern 0.5",0.0561603322575786,0.0409341259428138,1,0.451348165387003,0.164514054134444,0.0360908046874406,-1.160365601738,0.0561603322575786,0
0.001,12,"sine",21361387,"Sine-cosine source","Matern 1.5",0.0427402670141717,0.0330469666981311,0.796549672813801,0.107848919681601,0.16059005056514,0.0243399507126457,-1.02101707442611,0.0561603322575786,-0.0134200652434069
0.001,12,"sine",21361387,"Sine-cosine source","Matern 2.5",0.0417642776783903,0.0315258588475936,0.441403926234384,0.05341341865074,0.463386005353956,0.0262906184680226,6.91290912266962,0.0561603322575786,-0.0143960545791883
0.001,12,"spike",21361387,"Hidden narrow spike","RBF",0.043996922613374,0.0104290645084784,0.932183224271267,0.0888002368736361,0.134489515169542,0.0127736216826501,-0.491749886696238,0.0454199020051326,-0.0014229793917586
0.001,12,"spike",21361387,"Hidden narrow spike","Matern 0.5",0.0454199020051326,0.0100146064324208,0.969660916121356,0.156248507267657,0.155321609161214,0.0152457159213043,-1.63682386103717,0.0454199020051326,0
0.001,12,"spike",21361387,"Hidden narrow spike","Matern 1.5",0.0442674515135897,0.0103191367596715,0.956573468173706,0.11851325623603,0.140594512195122,0.0137970816529872,-1.41260387502375,0.0454199020051326,-0.0011524504915429
0.001,12,"spike",21361387,"Hidden narrow spike","Matern 2.5",0.0441060727850698,0.010350955537371,0.94824509220702,0.10733606432718,0.136497248661511,0.0134001530450635,-1.20726894973554,0.0454199020051326,-0.0013138292200628
0.001,13,"dipole",21461387,"Positive-negative dipole","RBF",0.0346838410347625,0.0167271032765528,0.96192742415229,0.194533167931527,0.1225249107674,0.0188674122273035,-1.46817301957973,0.0404267134314396,-0.0057428723966771
0.001,13,"dipole",21461387,"Positive-negative dipole","Matern 0.5",0.0404267134314396,0.0164695033617822,0.991076740035693,0.476796598896767,0.177229699583581,0.0331212370028331,-1.13257417452959,0.0404267134314396,0
0.001,13,"dipole",21461387,"Positive-negative dipole","Matern 1.5",0.0328698904360494,0.0138769952452106,0.980963712076145,0.303215948412913,0.168111615110054,0.0227905618091164,-1.53637316526008,0.0404267134314396,-0.00755682299539021
0.001,13,"dipole",21461387,"Positive-negative dipole","Matern 2.5",0.0327800058007596,0.0142833694443459,0.979773944080904,0.258581644745078,0.156288295657347,0.0207106192203986,-1.62501002090685,0.0404267134314396,-0.00764670763068
0.001,13,"edge",21461387,"Moving-edge source","RBF",0.187251836381242,0.122683088266745,0.728138013087448,0.27237719135895,0.201637046400952,0.101286194319962,4.28085102481901,0.167504901993898,0.019746934387344
0.001,13,"edge",21461387,"Moving-edge source","Matern 0.5",0.167504901993898,0.0972243541690402,0.898274836406901,0.582107635657496,0.0958815437239738,0.0831525303558368,-0.367552954526154,0.167504901993898,0
0.001,13,"edge",21461387,"Moving-edge source","Matern 1.5",0.176715976373122,0.107918228160606,0.810232004759072,0.343945826899439,0.0872705978584176,0.0885299478995643,0.836427866332152,0.167504901993898,0.009211074379224
0.001,13,"edge",21461387,"Moving-edge source","Matern 2.5",0.180422967050087,0.112869754887655,0.788816180844735,0.304906164872628,0.125045731707317,0.092638291740405,1.85869811785362,0.167504901993898,0.012918065056189
0.001,13,"mixture",21461387,"Broad plus sharp source","RBF",0.0635040934609241,0.0240905530245485,0.88399762046401,0.103759313817756,0.0778863027959548,0.0215621856618033,2.67460216397633,0.0488926709128979,0.0146114225480262
0.001,13,"mixture",21461387,"Broad plus sharp source","Matern 0.5",0.0488926709128979,0.0193960021450795,0.984533016061868,0.27516084383398,0.160675565139798,0.0233405010072887,-1.44260583776527,0.0488926709128979,0
0.001,13,"mixture",21461387,"Broad plus sharp source","Matern 1.5",0.0559435852204627,0.0206594783881702,0.939916716240333,0.150648736483133,0.115007064247472,0.0200721739479199,-0.807285767476966,0.0488926709128979,0.0070509143075648
0.001,13,"mixture",21461387,"Broad plus sharp source","Matern 2.5",0.0589283787558501,0.0217721101324733,0.928613920285544,0.127968584139645,0.0994657198096371,0.0203254693849091,0.0657429414005325,0.0488926709128979,0.0100357078429522
0.001,13,"ring",21461387,"Ring-shaped source","RBF",0.161217766072726,0.103103550502585,0.690065437239738,0.278157759962653,0.170851799524093,0.0890930115871205,2.49997302689644,0.159109405276412,0.00210836079631399
0.001,13,"ring",21461387,"Ring-shaped source","Matern 0.5",0.159109405276412,0.0975178522934111,0.893515764425937,0.562467597718477,0.0632372843545509,0.0835824424247313,-0.353517208166345,0.159109405276412,0
0.001,13,"ring",21461387,"Ring-shaped source","Matern 1.5",0.158693923581637,0.0994169392563237,0.772754312908983,0.379697572417659,0.116851204640095,0.0844573570903453,0.279984891489596,0.159109405276412,-0.000415481694775011
0.001,13,"ring",21461387,"Ring-shaped source","Matern 2.5",0.159489990354205,0.100553359693243,0.737656157049375,0.337544892043631,0.138341389054134,0.0858719769841298,0.803408953843962,0.159109405276412,0.000380585077792983
0.001,13,"sine",21461387,"Sine-cosine source","RBF",0.0470117342900689,0.0325205625279466,0.280190362879239,0.0282332126601874,0.576488325401547,0.0294760725631961,24.3444534724236,0.0579938799881981,-0.0109821456981292
0.001,13,"sine",21461387,"Sine-cosine source","Matern 0.5",0.0579938799881981,0.0416141213926555,1,0.449143664725079,0.16005242415229,0.0365197286009282,-1.15886411462208,0.0579938799881981,0
0.001,13,"sine",21461387,"Sine-cosine source","Matern 1.5",0.0452947914289501,0.0342076128142322,0.80725758477097,0.109267858821613,0.15099754610351,0.0251619222963074,-0.995096487730085,0.0579938799881981,-0.012699088559248
0.001,13,"sine",21461387,"Sine-cosine source","Matern 2.5",0.0450219426779028,0.032749122985842,0.527662105889352,0.0602489924509243,0.4007001041047,0.026702422310456,2.85236978826286,0.0579938799881981,-0.0129719373102953
0.001,13,"spike",21461387,"Hidden narrow spike","RBF",0.0439512547265705,0.0104331879340909,0.933967876264128,0.0907892401824809,0.135381841165973,0.0128384594684123,-0.597631268680536,0.0453975645480309,-0.0014463098214604
0.001,13,"spike",21461387,"Hidden narrow spike","Matern 0.5",0.0453975645480309,0.010028042631964,0.969660916121356,0.157936716903601,0.155470330160619,0.0153184356185653,-1.64162253179456,0.0453975645480309,0
0.001,13,"spike",21461387,"Hidden narrow spike","Matern 1.5",0.0442388473130363,0.0103465856086776,0.957168352171327,0.120398897187766,0.14111503569304,0.0138702257512103,-1.43854000836457,0.0453975645480309,-0.0011587172349946
0.001,13,"spike",21461387,"Hidden narrow spike","Matern 2.5",0.0440714766101726,0.0103769904439264,0.94883997620464,0.109292077660968,0.136794690660321,0.0134726512807714,-1.25078386779245,0.0453975645480309,-0.0013260879378583
0.001,14,"dipole",21561387,"Positive-negative dipole","RBF",0.0347446321566333,0.0167350135716061,0.96192742415229,0.193788866279557,0.124086481261154,0.0188516291020691,-1.45856886456602,0.0405403750314261,-0.0057957428747928
0.001,14,"dipole",21561387,"Positive-negative dipole","Matern 0.5",0.0405403750314261,0.0163642652449272,0.990481856038073,0.475673298015917,0.177080978584176,0.0330849930660052,-1.13423271700964,0.0405403750314261,0
0.001,14,"dipole",21561387,"Positive-negative dipole","Matern 1.5",0.0329766586492461,0.0137888004252933,0.980963712076145,0.302222839717801,0.167888533610946,0.0227633416346468,-1.53745106979879,0.0405403750314261,-0.00756371638218
0.001,14,"dipole",21561387,"Positive-negative dipole","Matern 2.5",0.0328768895644917,0.0142214636335604,0.979773944080904,0.25761336243154,0.155767772159429,0.0206851987935637,-1.62479691618378,0.0405403750314261,-0.0076634854669344
0.001,14,"edge",21561387,"Moving-edge source","RBF",0.192604778846665,0.128780473654146,0.70553242117787,0.269086665664493,0.225506766805473,0.106128999379993,4.63386386465695,0.171160855602061,0.021443923244604
0.001,14,"edge",21561387,"Moving-edge source","Matern 0.5",0.171160855602061,0.102388180548221,0.895895300416419,0.578567975456057,0.0849505502676978,0.0856714990145218,-0.340852111484354,0.171160855602061,0
0.001,14,"edge",21561387,"Moving-edge source","Matern 1.5",0.181097209821731,0.113644236515013,0.804878048780488,0.341281651878217,0.103109384295062,0.0924816983974804,0.953275534101193,0.171160855602061,0.00993635421966998
0.001,14,"edge",21561387,"Moving-edge source","Matern 2.5",0.185147068044658,0.118723961617217,0.777513384889946,0.302201903841448,0.147948765615705,0.0969919597628629,2.04015632296147,0.171160855602061,0.013986212442597
0.001,14,"mixture",21561387,"Broad plus sharp source","RBF",0.0631834401354764,0.0229861968550456,0.891136228435455,0.102701999573997,0.0825710142772159,0.0207706078538721,2.91187886756271,0.0482584245836311,0.0149250155518453
0.001,14,"mixture",21561387,"Broad plus sharp source","Matern 0.5",0.0482584245836311,0.0185264112861626,0.984533016061868,0.27994851762036,0.163919170136823,0.0232450352490419,-1.44074297697877,0.0482584245836311,0
0.001,14,"mixture",21561387,"Broad plus sharp source","Matern 1.5",0.0558493409679323,0.0190815404357207,0.940511600237954,0.151388030313788,0.122889277215943,0.0194915219440053,-0.793886882102698,0.0482584245836311,0.0075909163843012
0.001,14,"mixture",21561387,"Broad plus sharp source","Matern 2.5",0.0588299879777827,0.0202069921480925,0.923854848304581,0.128088287249584,0.105117117787032,0.0196595895024608,0.120271836941241,0.0482584245836311,0.0105715633941516
0.001,14,"ring",21561387,"Ring-shaped source","RBF",0.160572472243851,0.102154851585389,0.69244497323022,0.277969306734762,0.169959473527662,0.0885641927675676,2.4706876920157,0.158561552210225,0.00201092003362599
0.001,14,"ring",21561387,"Ring-shaped source","Matern 0.5",0.158561552210225,0.096370632168234,0.894110648423557,0.56369734311696,0.0632372843545509,0.0832897479149648,-0.359471876888137,0.158561552210225,0
0.001,14,"ring",21561387,"Ring-shaped source","Matern 1.5",0.158063030763283,0.0983720365765851,0.774538964901844,0.380213679142505,0.115438355145747,0.0840196957655462,0.261702767198115,0.158561552210225,-0.000498521446941985
0.001,14,"ring",21561387,"Ring-shaped source","Matern 2.5",0.158844581844954,0.0995427092107043,0.741820345032719,0.337817827576417,0.136928539559786,0.0853943678934406,0.779577764928446,0.158561552210225,0.00028302963472901
0.001,14,"sine",21561387,"Sine-cosine source","RBF",0.0449968810552556,0.0318796970598102,0.271861986912552,0.0259547380468945,0.594929729327781,0.0290274857475169,30.8310689486054,0.0571487953758481,-0.0121519143205925
0.001,14,"sine",21561387,"Sine-cosine source","Matern 0.5",0.0571487953758481,0.0414684960531491,1,0.449170200549754,0.162060157644259,0.0362676835405987,-1.1618129824846,0.0571487953758481,0
0.001,14,"sine",21561387,"Sine-cosine source","Matern 1.5",0.0438966219173316,0.0336998488922602,0.801903628792386,0.107323391542379,0.163861912552052,0.0247741451776948,-0.989641739320475,0.0571487953758481,-0.0132521734585165
0.001,14,"sine",21561387,"Sine-cosine source","Matern 2.5",0.0430117256469318,0.032000699960364,0.465199286139203,0.0559888781893623,0.437657272456871,0.0264649298280398,5.96823953460969,0.0571487953758481,-0.0141370697289163
0.001,14,"spike",21561387,"Hidden narrow spike","RBF",0.0439690519962671,0.0104647677822518,0.932778108268888,0.0898477892986657,0.134861317668055,0.012813331255745,-0.54837708138573,0.0454055548835079,-0.0014365028872408
0.001,14,"spike",21561387,"Hidden narrow spike","Matern 0.5",0.0454055548835079,0.0100163637930923,0.969660916121356,0.157185373610894,0.155470330160619,0.0152875289113882,-1.6395617800439,0.0454055548835079,0
0.001,14,"spike",21561387,"Hidden narrow spike","Matern 1.5",0.0442487250906428,0.0103422384476967,0.957168352171327,0.11957066709295,0.141040675193337,0.0138414097714471,-1.42732994829875,0.0454055548835079,-0.0011568297928651
0.001,14,"spike",21561387,"Hidden narrow spike","Matern 2.5",0.0440847638785037,0.0103818223954275,0.94883997620464,0.108410899529472,0.136794690660321,0.0134440021260087,-1.23144383807286,0.0454055548835079,-0.0013207910050042
0.001,15,"dipole",21661387,"Positive-negative dipole","RBF",0.0347425450004588,0.0167883967978438,0.96192742415229,0.193787552514356,0.1225249107674,0.0188578814801885,-1.46122497850267,0.0404792443120501,-0.0057366993115913
0.001,15,"dipole",21661387,"Positive-negative dipole","Matern 0.5",0.0404792443120501,0.0165759048602595,0.990481856038073,0.476030021188693,0.177080978584176,0.0330939666596941,-1.13380352273873,0.0404792443120501,0
0.001,15,"dipole",21661387,"Positive-negative dipole","Matern 1.5",0.0329402098089173,0.014034188938843,0.980963712076145,0.302346142937911,0.167739812611541,0.0227663158897542,-1.5377407137665,0.0404792443120501,-0.0075390345031328
0.001,15,"dipole",21661387,"Positive-negative dipole","Matern 2.5",0.0328492584233421,0.0144213478271536,0.979773944080904,0.257705986806148,0.155990853658537,0.0206892755072009,-1.62556272507103,0.0404792443120501,-0.007629985888708
0.001,15,"edge",21661387,"Moving-edge source","RBF",0.189767634055502,0.127057032784852,0.709696609161214,0.271816296662122,0.222904149315883,0.104281102472677,4.3942717386413,0.169245768200712,0.02052186585479
0.001,15,"edge",21661387,"Moving-edge source","Matern 0.5",0.169245768200712,0.101974196160848,0.893515764425937,0.582968962576707,0.0934276472337894,0.0846837195132665,-0.355917880972691,0.169245768200712,0
0.001,15,"edge",21661387,"Moving-edge source","Matern 1.5",0.178654776379018,0.112467018812509,0.809042236763831,0.345036758657217,0.0953015318262939,0.0908957592473926,0.861047137327674,0.169245768200712,0.00940900817830601
0.001,15,"edge",21661387,"Moving-edge source","Matern 2.5",0.182531135775564,0.117287784847062,0.785246876859013,0.305591830041716,0.141330681142177,0.0952641963508809,1.89514834300182,0.169245768200712,0.013285367574852
0.001,15,"mixture",21661387,"Broad plus sharp source","RBF",0.0631160170139165,0.0233237851255381,0.883402736466389,0.103883171523366,0.087107004759072,0.0208825822530419,2.7646299304273,0.0481790576192221,0.0149369593946944
0.001,15,"mixture",21661387,"Broad plus sharp source","Matern 0.5",0.0481790576192221,0.018248260121059,0.984533016061868,0.278254475934836,0.162729402141582,0.0232084241244014,-1.44389838262139,0.0481790576192221,0
0.001,15,"mixture",21661387,"Broad plus sharp source","Matern 1.5",0.0554374588451387,0.0191943658038236,0.941701368233195,0.152464236070343,0.118948170731707,0.0196018161583925,-0.832665029941301,0.0481790576192221,0.0072584012259166
0.001,15,"mixture",21661387,"Broad plus sharp source","Matern 2.5",0.0585103959572212,0.0204049833338208,0.927424152290303,0.129224176095428,0.10303502379536,0.0197722705040718,0.0461974431518687,0.0481790576192221,0.0103313383379991
0.001,15,"ring",21661387,"Ring-shaped source","RBF",0.162404042548643,0.103433208413423,0.684711481261154,0.280550837084959,0.172413370017847,0.089550995964814,2.48160364241962,0.160505504803574,0.00189853774506898
0.001,15,"ring",21661387,"Ring-shaped source","Matern 0.5",0.160505504803574,0.0979787712379332,0.890541344437835,0.557444120274546,0.0634603658536585,0.0841343302426261,-0.3361202687411,0.160505504803574,0
0.001,15,"ring",21661387,"Ring-shaped source","Matern 1.5",0.160076158178145,0.0998540019456939,0.772754312908983,0.379017099461566,0.117297367638311,0.0850777015356156,0.317709627474197,0.160505504803574,-0.000429346625429011
0.001,15,"ring",21661387,"Ring-shaped source","Matern 2.5",0.160822308090646,0.100959733731966,0.73111243307555,0.338065394911458,0.139828599048186,0.0864581721017664,0.8387847433076,0.160505504803574,0.000316803287071982
0.001,15,"sine",21661387,"Sine-cosine source","RBF",0.0468111863377473,0.0330317172816463,0.203450327186199,0.0233537548135342,0.640140913146936,0.0302444391535065,39.7246418700553,0.0568772502693315,-0.0100660639315842
0.001,15,"sine",21661387,"Sine-cosine source","Matern 0.5",0.0568772502693315,0.041163640499967,1,0.450593627092932,0.1632499256395,0.0362568766969976,-1.15965191476883,0.0568772502693315,0
0.001,15,"sine",21661387,"Sine-cosine source","Matern 1.5",0.0440065164491701,0.0338095952256157,0.804283164782867,0.108224239112785,0.160143887566924,0.024780570869994,-1.01913095337757,0.0568772502693315,-0.0128707338201614
0.001,15,"sine",21661387,"Sine-cosine source","Matern 2.5",0.0435100126015609,0.0326131045284675,0.464604402141582,0.056710360177212,0.448736986912552,0.0267338657892918,3.74323023003177,0.0568772502693315,-0.0133672376677706
0.001,15,"spike",21661387,"Hidden narrow spike","RBF",0.0439864741652436,0.010446675202137,0.931588340273647,0.089011593493028,0.134415154669839,0.0127879129535786,-0.503232425415399,0.0454070058810561,-0.0014205317158125
0.001,15,"spike",21661387,"Hidden narrow spike","Matern 0.5",0.0454070058810561,0.010030594866495,0.969660916121356,0.156901301685014,0.155395969660916,0.0152749754967414,-1.63880982122358,0.0454070058810561,0
0.001,15,"spike",21661387,"Hidden narrow spike","Matern 1.5",0.0442541063455731,0.0103430999741718,0.956573468173706,0.119053976733034,0.140743233194527,0.0138207578160757,-1.42034240501304,0.0454070058810561,-0.001152899535483
0.001,15,"spike",21661387,"Hidden narrow spike","Matern 2.5",0.0440914041114542,0.0103790008226132,0.94883997620464,0.107820088746971,0.136348527662106,0.013421857774138,-1.21849355763392,0.0454070058810561,-0.0013156017696019
0.001,16,"dipole",21761387,"Positive-negative dipole","RBF",0.0346761518901547,0.0166916055469978,0.960142772159429,0.191080641135678,0.122376189767995,0.0187380092952379,-1.4428102348032,0.0404041367338084,-0.0057279848436537
0.001,16,"dipole",21761387,"Positive-negative dipole","Matern 0.5",0.0404041367338084,0.0163834344563654,0.990481856038073,0.475844390057233,0.177304060083284,0.0330661672313822,-1.13433407169729,0.0404041367338084,0
0.001,16,"dipole",21761387,"Positive-negative dipole","Matern 1.5",0.032850282598878,0.0137522881707722,0.980963712076145,0.301398967586458,0.167814173111243,0.0226916252096024,-1.54028213301495,0.0404041367338084,-0.00755385413493041
0.001,16,"dipole",21761387,"Positive-negative dipole","Matern 2.5",0.0327573010640599,0.014216371749237,0.979773944080904,0.256346256583823,0.155470330160619,0.0205932620793388,-1.62835578933049,0.0404041367338084,-0.0076468356697485
0.001,16,"edge",21761387,"Moving-edge source","RBF",0.189349429577993,0.126611238977493,0.719214753123141,0.270053447716332,0.216955309339679,0.103851312078974,4.40376900341642,0.169266659094556,0.020082770483437
0.001,16,"edge",21761387,"Moving-edge source","Matern 0.5",0.169266659094556,0.102541067897042,0.895300416418798,0.57707857702726,0.0904532272456871,0.0846584732028475,-0.352554362719384,0.169266659094556,0
0.001,16,"edge",21761387,"Moving-edge source","Matern 1.5",0.178504128935238,0.112545094139259,0.80785246876859,0.34075379522624,0.10043240630577,0.0908659649107984,0.906457093770003,0.169266659094556,0.00923746984068202
0.001,16,"edge",21761387,"Moving-edge source","Matern 2.5",0.182270486974404,0.117122415530554,0.784651992861392,0.302058343418947,0.142966612135634,0.0951168683190628,1.95557250678639,0.169266659094556,0.013003827879848
0.001,16,"mixture",21761387,"Broad plus sharp source","RBF",0.0633146050393101,0.0240543709291652,0.891136228435455,0.104011549749905,0.0778119422962522,0.0212766464890995,2.73799737748715,0.0482300387323679,0.0150845663069422
0.001,16,"mixture",21761387,"Broad plus sharp source","Matern 0.5",0.0482300387323679,0.0185310144848366,0.984533016061868,0.282189414675412,0.161613994646044,0.0234742002801965,-1.44003928128942,0.0482300387323679,0
0.001,16,"mixture",21761387,"Broad plus sharp source","Matern 1.5",0.055940750171131,0.0197658378828278,0.939321832242713,0.152621735318367,0.119840496728138,0.0197916580553566,-0.82018365195225,0.0482300387323679,0.0077107114387631
0.001,16,"mixture",21761387,"Broad plus sharp source","Matern 2.5",0.0589114957769018,0.0210200548146794,0.925639500297442,0.129272521258204,0.102291418798334,0.0200159395989161,0.0625999124119837,0.0482300387323679,0.0106814570445339
0.001,16,"ring",21761387,"Ring-shaped source","RBF",0.16078652994295,0.102177752612671,0.694229625223082,0.278401689755337,0.168620984533016,0.088602715584417,2.46588350933689,0.158872692578797,0.00191383736415301
0.001,16,"ring",21761387,"Ring-shaped source","Matern 0.5",0.158872692578797,0.0964810121734601,0.891731112433076,0.56264452345911,0.0643526918500892,0.0834011914502157,-0.355834323744937,0.158872692578797,0
0.001,16,"ring",21761387,"Ring-shaped source","Matern 1.5",0.158341909059137,0.0984185364218287,0.776323616894706,0.380158926577353,0.114248587150506,0.0841141694828176,0.268168748642562,0.158872692578797,-0.000530783519659989
0.001,16,"ring",21761387,"Ring-shaped source","Matern 2.5",0.159104280623985,0.0995695073798485,0.743010113027959,0.337992239869166,0.136705458060678,0.0854709156964244,0.7847328242302,0.158872692578797,0.000231588045187997
0.001,16,"sine",21761387,"Sine-cosine source","RBF",0.0428708680590922,0.0306407770578269,0.29506246281975,0.0329853809587736,0.550759592504462,0.0273829346074373,15.7721445550804,0.0557295451950144,-0.0128586771359222
0.001,16,"sine",21761387,"Sine-cosine source","Matern 0.5",0.0557295451950144,0.0403133906534222,1,0.45210507325123,0.16644742712671,0.0359878961886566,-1.16058449468768,0.0557295451950144,0
0.001,16,"sine",21761387,"Sine-cosine source","Matern 1.5",0.0425982258043288,0.0325094763032044,0.795954788816181,0.112798629881715,0.134861317668055,0.0240654478080446,-1.15413403954411,0.0557295451950144,-0.0131313193906856
0.001,16,"sine",21761387,"Sine-cosine source","Matern 2.5",0.0413146133251253,0.0308730191000368,0.587745389649018,0.0666952553554565,0.344929729327781,0.0248077748008526,1.12911520713042,0.0557295451950144,-0.0144149318698891
0.001,16,"spike",21761387,"Hidden narrow spike","RBF",0.0439508462982775,0.0104974539352902,0.933967876264128,0.0901176421874025,0.134563875669244,0.0128225328548649,-0.563387033813546,0.0453904053943875,-0.00143955909610999
0.001,16,"spike",21761387,"Hidden narrow spike","Matern 0.5",0.0453904053943875,0.0100583538941163,0.969660916121356,0.157857794550573,0.155767772159429,0.0153158858469973,-1.64156868711618,0.0453904053943875,0
0.001,16,"spike",21761387,"Hidden narrow spike","Matern 1.5",0.0442307984184891,0.0103913445899854,0.957168352171327,0.120084391464993,0.140891954193932,0.0138612980743758,-1.43470617455164,0.0453904053943875,-0.0011596069758984
0.001,16,"spike",21761387,"Hidden narrow spike","Matern 2.5",0.0440654625500604,0.0104255806022696,0.94883997620464,0.108861107948958,0.136869051160024,0.0134607104648656,-1.24189454735041,0.0453904053943875,-0.0013249428443271
0.001,17,"dipole",21861387,"Positive-negative dipole","RBF",0.0345691379175413,0.0168347571021392,0.96133254015467,0.194815715867758,0.123937760261749,0.0188667968732779,-1.47336061372526,0.0403046996544677,-0.0057355617369264
0.001,17,"dipole",21861387,"Positive-negative dipole","Matern 0.5",0.0403046996544677,0.0164451571562901,0.991076740035693,0.477693380866173,0.177675862581797,0.0331451586659861,-1.13131968216324,0.0403046996544677,0
0.001,17,"dipole",21861387,"Positive-negative dipole","Matern 1.5",0.0327380019370405,0.0138909899208549,0.980963712076145,0.304026150022373,0.168260336109459,0.0228057793692147,-1.53557563646162,0.0403046996544677,-0.0075666977174272
0.001,17,"dipole",21861387,"Positive-negative dipole","Matern 2.5",0.0326489993899108,0.0143323559963421,0.979773944080904,0.259266691672407,0.156065214158239,0.0207188079735876,-1.62541394898221,0.0403046996544677,-0.0076557002645569
0.001,17,"edge",21861387,"Moving-edge source","RBF",0.186106134377053,0.122266550870008,0.735871505056514,0.270539434829114,0.202008848899465,0.100618829155034,4.17865192342695,0.166674428508456,0.019431705868597
0.001,17,"edge",21861387,"Moving-edge source","Matern 0.5",0.166674428508456,0.0980810248854286,0.900654372397383,0.582601040408338,0.0970713117192148,0.082675214572346,-0.379095078159604,0.166674428508456,0
